ADM_CD,ADM_NM,dong_1_name,dong_1_code,dong_1_distance,dong_2_name,dong_2_code,dong_2_distance,dong_3_name,dong_3_code,dong_3_distance,dong_4_name,dong_4_code,dong_4_distance,dong_5_name,dong_5_code,dong_5_distance,dong_6_name,dong_6_code,dong_6_distance,dong_7_name,dong_7_code,dong_7_distance,dong_8_name,dong_8_code,dong_8_distance,dong_9_name,dong_9_code,dong_9_distance,dong_10_name,dong_10_code,dong_10_distance
11160740,우장산동,화곡6동,11160610,900.5368350449938,화곡3동,11160580,950.1620385759377,화곡본동,11160550,1079.0215140878597,등촌3동,11160540,1257.3464679748622,발산1동,11160670,1401.8694910756215,등촌1동,11160520,1732.8791958149295,등촌2동,11160530,1750.991732732553,화곡1동,11160730,1868.214292014975,화곡8동,11160630,1935.339651091018,가양3동,11160660,2095.1856572658053
11170510,신도림동,구로5동,11170560,1054.9314071679173,구로2동,11170710,1472.969442987027,고척1동,11170610,1932.9318123578566,구로1동,11170520,1967.2699921485823,구로4동,11170550,2166.7132841023226,고척2동,11170620,2578.3428584895114,개봉2동,11170640,2984.66790507787,구로3동,11170540,3009.712541014034,가리봉동,11170700,3077.194142055045,개봉1동,11170720,3125.772304214933
11170520,구로1동,구로2동,11170710,575.709781972203,구로4동,11170550,1329.1178969883792,고척1동,11170610,1331.928901844043,구로5동,11170560,1521.9150629980882,가리봉동,11170700,1611.3621012678666,개봉2동,11170640,1673.17710931159,구로3동,11170540,1954.022917967452,신도림동,11170510,1967.2699921485823,개봉3동,11170650,2176.0840190645713,고척2동,11170620,2399.9656515898364
11170540,구로3동,가리봉동,11170700,652.4579435071345,구로4동,11170550,850.8821007296636,구로2동,11170710,1879.0721372651026,구로1동,11170520,1954.022917967452,구로5동,11170560,1980.8605942058493,신도림동,11170510,3009.712541014034,고척1동,11170610,3271.1384247597853,개봉2동,11170640,3503.1824558946646,개봉3동,11170650,3779.150105163315,고척2동,11170620,4343.110017895496
11170550,구로4동,구로3동,11170540,850.8821007296636,가리봉동,11170700,1008.760906353575,구로2동,11170710,1088.7775785304411,구로5동,11170560,1162.5777272518617,구로1동,11170520,1329.1178969883792,신도림동,11170510,2166.7132841023226,고척1동,11170610,2559.689840107285,개봉2동,11170640,2992.1163524336334,개봉3동,11170650,3414.0040567151186,고척2동,11170620,3621.820670385752
11170610,고척1동,고척2동,11170620,1071.9715931696053,개봉2동,11170640,1105.224275200557,개봉1동,11170720,1290.6460677077164,구로1동,11170520,1331.928901844043,구로2동,11170710,1495.2724691745022,개봉3동,11170650,1871.1934897110716,신도림동,11170510,1932.9318123578566,오류1동,11170670,1995.3624941521373,구로5동,11170560,2201.1981689795666,구로4동,11170550,2559.689840107285
11170620,고척2동,개봉1동,11170720,757.9860203998021,고척1동,11170610,1071.9715931696053,오류1동,11170670,1447.3155232704078,개봉2동,11170640,1501.9278854307904,개봉3동,11170650,2150.383331201006,구로1동,11170520,2399.9656515898364,구로2동,11170710,2543.0563230663406,수궁동,11170690,2563.6731937971413,신도림동,11170510,2578.3428584895114,오류2동,11170730,2642.585651712541
11170560,구로5동,구로2동,11170710,951.0264373338707,신도림동,11170510,1054.9314071679173,구로4동,11170550,1162.5777272518617,구로1동,11170520,1521.9150629980882,구로3동,11170540,1980.8605942058493,가리봉동,11170700,2141.5464852663295,고척1동,11170610,2201.1981689795666,개봉2동,11170640,3021.088072277553,고척2동,11170620,3130.967735297727,개봉1동,11170720,3491.836195211328
11170640,개봉2동,개봉3동,11170650,768.3381145641362,개봉1동,11170720,1050.1751945723313,고척1동,11170610,1105.224275200557,오류1동,11170670,1395.4983853469002,고척2동,11170620,1501.9278854307904,구로1동,11170520,1673.17710931159,오류2동,11170730,1786.829137716469,구로2동,11170710,2125.8600934512524,수궁동,11170690,2770.819255569952,신도림동,11170510,2984.66790507787
11170650,개봉3동,개봉2동,11170640,768.3381145641362,오류2동,11170730,1225.0271828913878,오류1동,11170670,1478.852892581743,개봉1동,11170720,1518.763071130452,고척1동,11170610,1871.1934897110716,고척2동,11170620,2150.383331201006,구로1동,11170520,2176.0840190645713,항동,11170740,2517.453966685832,수궁동,11170690,2666.212981456797,구로2동,11170710,2703.959590925395
11170670,오류1동,개봉1동,11170720,746.9976905224838,오류2동,11170730,1314.2023153696716,수궁동,11170690,1392.6391746938502,개봉2동,11170640,1395.4983853469002,고척2동,11170620,1447.3155232704078,개봉3동,11170650,1478.852892581743,고척1동,11170610,1995.3624941521373,항동,11170740,2314.746237629701,구로1동,11170520,3012.049160395586,구로2동,11170710,3383.0296030697946
11170690,수궁동,오류1동,11170670,1392.6391746938502,오류2동,11170730,1825.6064467538413,항동,11170740,1934.7644074798031,개봉1동,11170720,2050.1117098022505,고척2동,11170620,2563.6731937971413,개봉3동,11170650,2666.212981456797,개봉2동,11170640,2770.819255569952,고척1동,11170610,3340.5279620461038,구로1동,11170520,4404.6183833828845,구로2동,11170710,4767.8536204453185
11170700,가리봉동,구로3동,11170540,652.4579435071345,구로4동,11170550,1008.760906353575,구로1동,11170520,1611.3621012678666,구로2동,11170710,1730.3091304469935,구로5동,11170560,2141.5464852663295,고척1동,11170610,2937.9802735117346,개봉2동,11170640,2998.9715390671377,신도림동,11170510,3077.194142055045,개봉3동,11170650,3197.2729910353964,개봉1동,11170720,3941.4381736006894
11170710,구로2동,구로1동,11170520,575.709781972203,구로5동,11170560,951.0264373338707,구로4동,11170550,1088.7775785304411,신도림동,11170510,1472.969442987027,고척1동,11170610,1495.2724691745022,가리봉동,11170700,1730.3091304469935,구로3동,11170540,1879.0721372651026,개봉2동,11170640,2125.8600934512524,고척2동,11170620,2543.0563230663406,개봉3동,11170650,2703.959590925395
11170720,개봉1동,오류1동,11170670,746.9976905224838,고척2동,11170620,757.9860203998021,개봉2동,11170640,1050.1751945723313,고척1동,11170610,1290.6460677077164,개봉3동,11170650,1518.763071130452,오류2동,11170730,1884.6109425128416,수궁동,11170690,2050.1117098022505,구로1동,11170520,2444.0174930689645,구로2동,11170710,2743.923628022569,항동,11170740,3021.816320397097
11170730,오류2동,개봉3동,11170650,1225.0271828913878,항동,11170740,1313.1719314167199,오류1동,11170670,1314.2023153696716,개봉2동,11170640,1786.829137716469,수궁동,11170690,1825.6064467538413,개봉1동,11170720,1884.6109425128416,고척2동,11170620,2642.585651712541,고척1동,11170610,2811.478102545453,구로1동,11170520,3380.202466487658,구로2동,11170710,3884.35776956139
11170740,항동,오류2동,11170730,1313.1719314167199,수궁동,11170690,1934.7644074798031,오류1동,11170670,2314.746237629701,개봉3동,11170650,2517.453966685832,개봉1동,11170720,3021.816320397097,개봉2동,11170640,3096.2088848830645,고척2동,11170620,3757.854295706435,고척1동,11170610,4088.3319262173964,구로1동,11170520,4687.859391961813,구로2동,11170710,5197.0495367331805
11180570,시흥1동,시흥4동,11180600,1174.115105308449,시흥5동,11180610,1211.4881170610927,독산2동,11180530,1300.4613503780329,시흥3동,11180590,1462.8800304557565,독산1동,11180520,1483.34035366313,시흥2동,11180580,1748.3494811968744,독산4동,11180550,1892.3713984257552,독산3동,11180540,2623.285623309246,가산동,11180510,3054.674722091039,,,
11180610,시흥5동,시흥2동,11180580,762.8759537362768,시흥3동,11180590,993.6948281011678,시흥1동,11180570,1211.4881170610927,시흥4동,11180600,1424.4764972314042,독산2동,11180530,2017.5917183667054,독산4동,11180550,2517.4369424590086,독산1동,11180520,2564.9161487411366,독산3동,11180540,3216.3821817967196,가산동,11180510,4108.09476691827,,,
11180510,가산동,독산1동,11180520,1571.8815273184887,독산3동,11180540,1842.9782541041852,독산4동,11180550,1977.8281420651647,독산2동,11180530,2189.558942887219,시흥4동,11180600,2912.0770719784564,시흥1동,11180570,3054.674722091039,시흥5동,11180610,4108.09476691827,시흥2동,11180580,4280.194671714285,시흥3동,11180590,4509.009757718233,,,
11180520,독산1동,독산2동,11180530,906.1322860438012,독산4동,11180550,1158.8929628255164,시흥1동,11180570,1483.34035366313,시흥4동,11180600,1559.4767185181706,가산동,11180510,1571.8815273184887,독산3동,11180540,1663.916637646826,시흥5동,11180610,2564.9161487411366,시흥2동,11180580,2837.8084042516302,시흥3동,11180590,2941.6027713621133,,,
11180530,독산2동,독산4동,11180550,592.0658991397363,시흥4동,11180600,723.5907795585942,독산1동,11180520,906.1322860438012,시흥1동,11180570,1300.4613503780329,독산3동,11180540,1323.6846304061773,시흥5동,11180610,2017.5917183667054,시흥2동,11180580,2092.802818993757,가산동,11180510,2189.558942887219,시흥3동,11180590,2664.1678014366557,,,
11180540,독산3동,독산4동,11180550,734.9434414379227,독산2동,11180530,1323.6846304061773,독산1동,11180520,1663.916637646826,시흥4동,11180600,1792.6617366673725,가산동,11180510,1842.9782541041852,시흥1동,11180570,2623.285623309246,시흥2동,11180580,3071.1965198150233,시흥5동,11180610,3216.3821817967196,시흥3동,11180590,3963.638203401874,,,
11180550,독산4동,독산2동,11180530,592.0658991397363,독산3동,11180540,734.9434414379227,시흥4동,11180600,1110.6090067293148,독산1동,11180520,1158.8929628255164,시흥1동,11180570,1892.3713984257552,가산동,11180510,1977.8281420651647,시흥2동,11180580,2458.670591259194,시흥5동,11180610,2517.4369424590086,시흥3동,11180590,3232.5983404970602,,,
