구동,동물미용업 동물미용업,동물병원 동물병원,동물약국 동물약국,미용업 기타,미용업 네일아트업,미용업 메이크업업,미용업 숙박업 기타,미용업 일반미용업,미용업 일반이용업,미용업 피부미용업,병원 병원,병원 요양병원(노인병원),병원 요양병원(일반요양병원),병원 정신병원,병원 종합병원,병원 치과병원,병원 한방병원,세탁업 빨래방업,세탁업 세탁업 기타,세탁업 운동화전문세탁업,세탁업 일반세탁업,약국 약국,영화상영관 영화상영관,의원 보건소,의원 보건지소,의원 의원,의원 조산원,의원 치과의원,의원 한의원,이용업 이용업 기타,이용업 일반이용업,일반음식점 감성주점,일반음식점 경양식,일반음식점 기타,일반음식점 김밥(도시락),일반음식점 까페,일반음식점 냉면집,일반음식점 라이브카페,일반음식점 복어취급,일반음식점 분식,일반음식점 뷔페식,일반음식점 식육(숯불구이),"일반음식점 외국음식전문점(인도,태국등)",일반음식점 이동조리,일반음식점 일반음식점,일반음식점 일식,일반음식점 전통찻집,일반음식점 정종/대포집/소주방,일반음식점 중국식,일반음식점 출장조리,일반음식점 커피숍,일반음식점 키즈카페,일반음식점 탕류(보신용),일반음식점 통닭(치킨),일반음식점 패밀리레스트랑,일반음식점 패스트푸드,일반음식점 한식,일반음식점 호프/통닭,일반음식점 횟집,제과점영업 제과점영업,제과점영업 푸드트럭,휴게음식점 고속도로,휴게음식점 공항,휴게음식점 과자점,휴게음식점 관광호텔,휴게음식점 극장,휴게음식점 기타 휴게음식점,휴게음식점 다방,휴게음식점 단란주점,휴게음식점 떡카페,휴게음식점 백화점,휴게음식점 아이스크림,휴게음식점 유원지,휴게음식점 일반조리판매,휴게음식점 전통찻집,휴게음식점 철도역구내,휴게음식점 커피숍,휴게음식점 키즈카페,휴게음식점 패스트푸드,휴게음식점 편의점,휴게음식점 푸드트럭,휴게음식점 호프/통닭,동물미용업,동물병원,동물약국,미용업,병원,세탁업,약국,영화상영관,의원,이용업,일반음식점,제과점영업,휴게음식점
마포구 염리동,7.0,7.0,10.0,0.0,19.0,7.0,0.0,73.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,15.0,0.0,0.0,0.0,28.0,0.0,19.0,8.0,0.0,7.0,0.0,24.0,133.0,0.0,13.0,1.0,1.0,0.0,46.0,1.0,5.0,12.0,0.0,0.0,39.0,0.0,1.0,19.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,244.0,39.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,61.0,0.0,10.0,19.0,0.0,0.0,7.0,7.0,10.0,124.0,0.0,17.0,15.0,0.0,55.0,7.0,586.0,16.0,160.0
마포구 용강동,11.0,7.0,19.0,2.0,27.0,14.0,0.0,124.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,31.0,23.0,0.0,0.0,0.0,77.0,0.0,33.0,11.0,0.0,13.0,1.0,57.0,259.0,4.0,25.0,0.0,3.0,1.0,81.0,2.0,6.0,9.0,0.0,0.0,62.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,422.0,106.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,103.0,0.0,15.0,35.0,0.0,0.0,11.0,7.0,19.0,213.0,3.0,34.0,23.0,0.0,121.0,13.0,1086.0,31.0,244.0
마포구 합정동,1.0,2.0,5.0,1.0,21.0,16.0,0.0,73.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,0.0,8.0,2.0,38.0,206.0,0.0,28.0,0.0,1.0,1.0,14.0,0.0,1.0,15.0,0.0,0.0,50.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,4.0,6.0,1.0,151.0,31.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,64.0,0.0,4.0,13.0,0.0,0.0,1.0,2.0,5.0,128.0,0.0,7.0,8.0,0.0,17.0,8.0,568.0,22.0,120.0
서대문구 남가좌제1동,8.0,6.0,9.0,0.0,11.0,1.0,0.0,81.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,27.0,0.0,11.0,4.0,0.0,11.0,0.0,23.0,47.0,1.0,6.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,197.0,42.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,52.0,0.0,8.0,24.0,0.0,0.0,8.0,6.0,9.0,104.0,1.0,11.0,24.0,0.0,42.0,11.0,401.0,16.0,132.0
서대문구 남가좌제2동,8.0,6.0,9.0,0.0,11.0,1.0,0.0,81.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,27.0,0.0,11.0,4.0,0.0,11.0,0.0,23.0,47.0,1.0,6.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,197.0,42.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,52.0,0.0,8.0,24.0,0.0,0.0,8.0,6.0,9.0,104.0,1.0,11.0,24.0,0.0,42.0,11.0,401.0,16.0,132.0
서대문구 북가좌제1동,5.0,5.0,6.0,0.0,8.0,0.0,0.0,104.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,15.0,1.0,11.0,4.0,0.0,5.0,0.0,24.0,26.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,132.0,38.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,36.0,0.0,3.0,22.0,0.0,0.0,5.0,5.0,6.0,123.0,0.0,19.0,14.0,0.0,31.0,5.0,288.0,11.0,101.0
서대문구 북가좌제2동,5.0,5.0,6.0,0.0,8.0,0.0,0.0,104.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,15.0,1.0,11.0,4.0,0.0,5.0,0.0,24.0,26.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,132.0,38.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,36.0,0.0,3.0,22.0,0.0,0.0,5.0,5.0,6.0,123.0,0.0,19.0,14.0,0.0,31.0,5.0,288.0,11.0,101.0
서대문구 북아현동,3.0,3.0,8.0,0.0,24.0,11.0,0.0,99.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,2.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,9.0,0.0,49.0,63.0,1.0,7.0,1.0,1.0,0.0,46.0,0.0,1.0,8.0,0.0,0.0,28.0,1.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,27.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,4.0,0.0,25.0,0.0,0.0,79.0,0.0,4.0,39.0,0.0,0.0,3.0,3.0,8.0,159.0,0.0,11.0,17.0,2.0,22.0,9.0,396.0,16.0,186.0
서대문구 신촌동,1.0,0.0,12.0,0.0,36.0,15.0,0.0,131.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,31.0,19.0,0.0,0.0,25.0,0.0,13.0,4.0,0.0,5.0,5.0,155.0,173.0,1.0,17.0,1.0,1.0,0.0,69.0,0.0,2.0,18.0,0.0,0.0,70.0,1.0,44.0,53.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,390.0,68.0,4.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,85.0,6.0,0.0,2.0,8.0,3.0,0.0,49.0,1.0,0.0,140.0,0.0,14.0,58.0,0.0,0.0,1.0,0.0,12.0,214.0,2.0,9.0,31.0,19.0,42.0,5.0,1085.0,31.0,368.0
서대문구 연희동,10.0,4.0,5.0,0.0,9.0,0.0,0.0,60.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,1.0,1.0,0.0,13.0,0.0,10.0,3.0,1.0,9.0,0.0,58.0,78.0,1.0,10.0,0.0,0.0,1.0,26.0,0.0,2.0,3.0,0.0,0.0,17.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,129.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,89.0,0.0,5.0,30.0,1.0,0.0,10.0,4.0,5.0,75.0,1.0,12.0,17.0,1.0,27.0,10.0,371.0,24.0,176.0
서대문구 천연동,4.0,2.0,4.0,0.0,5.0,1.0,0.0,26.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,10.0,0.0,7.0,4.0,0.0,4.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,84.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,1.0,0.0,4.0,2.0,4.0,37.0,0.0,3.0,7.0,0.0,21.0,4.0,154.0,5.0,32.0
서대문구 충현동,3.0,3.0,5.0,0.0,12.0,3.0,0.0,44.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,21.0,0.0,8.0,1.0,0.0,9.0,0.0,28.0,59.0,1.0,6.0,0.0,1.0,0.0,46.0,1.0,1.0,6.0,0.0,0.0,22.0,0.0,12.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,222.0,40.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,58.0,0.0,5.0,25.0,0.0,0.0,3.0,3.0,5.0,72.0,0.0,13.0,15.0,0.0,30.0,9.0,461.0,13.0,127.0
서대문구 홍은제1동,7.0,3.0,7.0,0.0,7.0,1.0,0.0,72.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,0.0,6.0,0.0,25.0,45.0,2.0,2.0,0.0,2.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,11.0,15.0,1.0,0.0,0.0,1.0,7.0,1.0,2.0,146.0,25.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,38.0,0.0,3.0,28.0,1.0,0.0,7.0,3.0,7.0,86.0,2.0,15.0,14.0,0.0,17.0,6.0,330.0,11.0,110.0
서대문구 홍은제2동,7.0,3.0,7.0,0.0,7.0,1.0,0.0,72.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,0.0,6.0,0.0,25.0,45.0,2.0,2.0,0.0,2.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,11.0,15.0,1.0,0.0,0.0,1.0,7.0,1.0,2.0,146.0,25.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,38.0,0.0,3.0,28.0,1.0,0.0,7.0,3.0,7.0,86.0,2.0,15.0,14.0,0.0,17.0,6.0,330.0,11.0,110.0
서대문구 홍제제1동,8.0,3.0,16.0,0.0,16.0,2.0,0.0,94.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.0,0.0,0.0,35.0,0.0,14.0,10.0,0.0,14.0,0.0,23.0,59.0,2.0,5.0,1.0,1.0,0.0,35.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,222.0,36.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,35.0,0.0,7.0,31.0,0.0,0.0,8.0,3.0,16.0,133.0,1.0,15.0,32.0,0.0,59.0,14.0,455.0,16.0,119.0
서대문구 홍제제2동,8.0,3.0,16.0,0.0,16.0,2.0,0.0,94.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.0,0.0,0.0,35.0,0.0,14.0,10.0,0.0,14.0,0.0,23.0,59.0,2.0,5.0,1.0,1.0,0.0,35.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,222.0,36.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,35.0,0.0,7.0,31.0,0.0,0.0,8.0,3.0,16.0,133.0,1.0,15.0,32.0,0.0,59.0,14.0,455.0,16.0,119.0
서대문구 홍제제3동,8.0,3.0,16.0,0.0,16.0,2.0,0.0,94.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.0,0.0,0.0,35.0,0.0,14.0,10.0,0.0,14.0,0.0,23.0,59.0,2.0,5.0,1.0,1.0,0.0,35.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,222.0,36.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,35.0,0.0,7.0,31.0,0.0,0.0,8.0,3.0,16.0,133.0,1.0,15.0,32.0,0.0,59.0,14.0,455.0,16.0,119.0
서초구 내곡동,2.0,1.0,7.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,32.0,0.0,2.0,12.0,0.0,0.0,2.0,1.0,7.0,13.0,0.0,5.0,6.0,0.0,16.0,0.0,83.0,4.0,66.0
서초구 반포1동,22.0,11.0,22.0,4.0,45.0,21.0,0.0,120.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,46.0,5.0,0.0,0.0,120.0,0.0,42.0,14.0,0.0,14.0,0.0,97.0,149.0,6.0,17.0,3.0,2.0,0.0,53.0,5.0,0.0,18.0,0.0,0.0,49.0,0.0,5.0,31.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,288.0,40.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,5.0,0.0,2.0,51.0,6.0,0.0,71.0,0.0,0.0,137.0,0.0,20.0,47.0,36.0,0.0,22.0,11.0,22.0,251.0,2.0,24.0,46.0,5.0,176.0,14.0,783.0,74.0,446.0
서초구 반포2동,22.0,11.0,22.0,4.0,45.0,21.0,0.0,120.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,46.0,5.0,0.0,0.0,120.0,0.0,42.0,14.0,0.0,14.0,0.0,97.0,149.0,6.0,17.0,3.0,2.0,0.0,53.0,5.0,0.0,18.0,0.0,0.0,49.0,0.0,5.0,31.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,288.0,40.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,5.0,0.0,2.0,51.0,6.0,0.0,71.0,0.0,0.0,137.0,0.0,20.0,47.0,36.0,0.0,22.0,11.0,22.0,251.0,2.0,24.0,46.0,5.0,176.0,14.0,783.0,74.0,446.0
서초구 반포3동,5.0,5.0,14.0,1.0,17.0,16.0,0.0,56.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,116.0,0.0,26.0,19.0,0.0,4.0,0.0,34.0,56.0,1.0,9.0,0.0,1.0,1.0,33.0,4.0,2.0,4.0,0.0,0.0,26.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,214.0,35.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,7.0,3.0,0.0,29.0,0.0,0.0,62.0,0.0,9.0,25.0,13.0,0.0,5.0,5.0,14.0,119.0,1.0,12.0,27.0,0.0,161.0,4.0,450.0,21.0,172.0
서초구 반포4동,22.0,11.0,22.0,4.0,45.0,21.0,0.0,120.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,46.0,5.0,0.0,0.0,120.0,0.0,42.0,14.0,0.0,14.0,0.0,97.0,149.0,6.0,17.0,3.0,2.0,0.0,53.0,5.0,0.0,18.0,0.0,0.0,49.0,0.0,5.0,31.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,288.0,40.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,5.0,0.0,2.0,51.0,6.0,0.0,71.0,0.0,0.0,137.0,0.0,20.0,47.0,36.0,0.0,22.0,11.0,22.0,251.0,2.0,24.0,46.0,5.0,176.0,14.0,783.0,74.0,446.0
서초구 반포본동,22.0,11.0,22.0,4.0,45.0,21.0,0.0,120.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,46.0,5.0,0.0,0.0,120.0,0.0,42.0,14.0,0.0,14.0,0.0,97.0,149.0,6.0,17.0,3.0,2.0,0.0,53.0,5.0,0.0,18.0,0.0,0.0,49.0,0.0,5.0,31.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,288.0,40.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,5.0,0.0,2.0,51.0,6.0,0.0,71.0,0.0,0.0,137.0,0.0,20.0,47.0,36.0,0.0,22.0,11.0,22.0,251.0,2.0,24.0,46.0,5.0,176.0,14.0,783.0,74.0,446.0
서초구 방배1동,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1181.0,43.0,408.0
서초구 방배2동,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1181.0,43.0,408.0
서초구 방배3동,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1181.0,43.0,408.0
서초구 방배4동,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1181.0,43.0,408.0
서초구 방배본동,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1181.0,43.0,408.0
서초구 서초1동,18.0,11.0,59.0,13.0,59.0,42.0,0.0,205.0,0.0,129.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,60.0,112.0,8.0,1.0,1.0,345.0,0.0,116.0,99.0,0.0,22.0,1.0,180.0,338.0,20.0,40.0,1.0,6.0,8.0,136.0,9.0,12.0,32.0,0.0,1.0,138.0,1.0,16.0,95.0,3.0,1.0,2.0,3.0,24.0,7.0,1.0,998.0,111.0,7.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,7.0,0.0,5.0,1.0,7.0,0.0,79.0,3.0,0.0,371.0,0.0,24.0,122.0,18.0,0.0,18.0,11.0,59.0,448.0,10.0,60.0,112.0,8.0,562.0,22.0,2191.0,70.0,716.0
서초구 서초2동,18.0,11.0,59.0,13.0,59.0,42.0,0.0,205.0,0.0,129.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,60.0,112.0,8.0,1.0,1.0,345.0,0.0,116.0,99.0,0.0,22.0,1.0,180.0,338.0,20.0,40.0,1.0,6.0,8.0,136.0,9.0,12.0,32.0,0.0,1.0,138.0,1.0,16.0,95.0,3.0,1.0,2.0,3.0,24.0,7.0,1.0,998.0,111.0,7.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,7.0,0.0,5.0,1.0,7.0,0.0,79.0,3.0,0.0,371.0,0.0,24.0,122.0,18.0,0.0,18.0,11.0,59.0,448.0,10.0,60.0,112.0,8.0,562.0,22.0,2191.0,70.0,716.0
서초구 서초3동,39.0,26.0,86.0,20.0,120.0,59.0,0.0,433.0,0.0,216.0,8.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,100.0,157.0,8.0,1.0,1.0,453.0,0.0,171.0,144.0,2.0,41.0,1.0,277.0,535.0,26.0,65.0,2.0,7.0,8.0,212.0,11.0,17.0,52.0,0.0,1.0,209.0,1.0,23.0,144.0,4.0,1.0,3.0,4.0,33.0,11.0,3.0,1520.0,192.0,10.0,113.0,0.0,0.0,0.0,2.0,0.0,0.0,135.0,13.0,0.0,7.0,1.0,11.0,0.0,115.0,5.0,0.0,576.0,1.0,46.0,192.0,20.0,0.0,39.0,26.0,86.0,848.0,18.0,100.0,157.0,8.0,770.0,43.0,3372.0,113.0,1124.0
서초구 서초4동,18.0,11.0,59.0,13.0,59.0,42.0,0.0,205.0,0.0,129.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,60.0,112.0,8.0,1.0,1.0,345.0,0.0,116.0,99.0,0.0,22.0,1.0,180.0,338.0,20.0,40.0,1.0,6.0,8.0,136.0,9.0,12.0,32.0,0.0,1.0,138.0,1.0,16.0,95.0,3.0,1.0,2.0,3.0,24.0,7.0,1.0,998.0,111.0,7.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,7.0,0.0,5.0,1.0,7.0,0.0,79.0,3.0,0.0,371.0,0.0,24.0,122.0,18.0,0.0,18.0,11.0,59.0,448.0,10.0,60.0,112.0,8.0,562.0,22.0,2191.0,70.0,716.0
서초구 양재1동,9.0,8.0,18.0,5.0,19.0,6.0,0.0,91.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,0.0,0.0,0.0,48.0,0.0,37.0,17.0,1.0,12.0,0.0,69.0,173.0,3.0,23.0,1.0,3.0,2.0,63.0,7.0,8.0,14.0,0.0,0.0,51.0,1.0,9.0,32.0,3.0,0.0,0.0,0.0,8.0,4.0,1.0,496.0,64.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,2.0,0.0,1.0,0.0,58.0,3.0,0.0,177.0,1.0,21.0,63.0,8.0,0.0,9.0,8.0,18.0,156.0,1.0,22.0,31.0,0.0,102.0,13.0,1036.0,46.0,383.0
