ADM_CD,행정동코드,total_all,solo_all,total_20,solo_20,total_30,solo_30,total_40,solo_40,total_50,solo_50,total_60,solo_60,total_70,solo_70,자치구,행정동명,시도명,시군구,읍면동,key1,key2,금융기관,유통업체합계,대형마트,백화점,전문점,쇼핑센터,복합쇼핑몰,그밖의 대규모점포,사업체합계,농업 임업 및 어업,광업,제조업,전기 가스 증기 및 공기조절 공급업,수도 하수 및 폐기물 처리 원료 재생업,건설업,도매 및 소매업,운수 및 창고업,숙박 및 음식점업,정보통신업,금융 및 보험업,부동산업,전문 과학 및 기술 서비스업,사업시설 관리 사업 지원 및 임대 서비스업,공공행정 국방 및 사회보장 행정,교육 서비스업,보건업 및 사회복지 서비스업,예술 스포츠 및 여가관련 서비스업,협회 및 단체 수리 및 기타 개인 서비스업,사업체합계_종사자통계,종사자수,평균종사자,사업체밀도,종사자밀도,인구밀도,종사자밀도비,지가 변동률,지가 누계,노인복지시설 개수,안심귀갓길 개수,대학교 개수,동물미용업 동물미용업,동물병원 동물병원,동물약국 동물약국,미용업 기타,미용업 네일아트업,미용업 메이크업업,미용업 숙박업 기타,미용업 일반미용업,미용업 일반이용업,미용업 피부미용업,병원 병원,병원 요양병원(노인병원),병원 요양병원(일반요양병원),병원 정신병원,병원 종합병원,병원 치과병원,병원 한방병원,세탁업 빨래방업,세탁업 세탁업 기타,세탁업 운동화전문세탁업,세탁업 일반세탁업,약국 약국,영화상영관 영화상영관,의원 보건소,의원 보건지소,의원 의원,의원 조산원,의원 치과의원,의원 한의원,이용업 이용업 기타,이용업 일반이용업,일반음식점 감성주점,일반음식점 경양식,일반음식점 기타,일반음식점 김밥(도시락),일반음식점 까페,일반음식점 냉면집,일반음식점 라이브카페,일반음식점 복어취급,일반음식점 분식,일반음식점 뷔페식,일반음식점 식육(숯불구이),"일반음식점 외국음식전문점(인도,태국등)",일반음식점 이동조리,일반음식점 일반음식점,일반음식점 일식,일반음식점 전통찻집,일반음식점 정종/대포집/소주방,일반음식점 중국식,일반음식점 출장조리,일반음식점 커피숍,일반음식점 키즈카페,일반음식점 탕류(보신용),일반음식점 통닭(치킨),일반음식점 패밀리레스트랑,일반음식점 패스트푸드,일반음식점 한식,일반음식점 호프/통닭,일반음식점 횟집,제과점영업 제과점영업,제과점영업 푸드트럭,휴게음식점 고속도로,휴게음식점 공항,휴게음식점 과자점,휴게음식점 관광호텔,휴게음식점 극장,휴게음식점 기타 휴게음식점,휴게음식점 다방,휴게음식점 단란주점,휴게음식점 떡카페,휴게음식점 백화점,휴게음식점 아이스크림,휴게음식점 유원지,휴게음식점 일반조리판매,휴게음식점 전통찻집,휴게음식점 철도역구내,휴게음식점 커피숍,휴게음식점 키즈카페,휴게음식점 패스트푸드,휴게음식점 편의점,휴게음식점 푸드트럭,휴게음식점 호프/통닭,동물미용업,동물병원,동물약국,미용업,병원,세탁업,약국,영화상영관,의원,이용업,일반음식점,제과점영업,휴게음식점,카페,편의점,쇼핑,반려동물업,사업체합계2
11020590,1102059.0,6152.0,2499.0,1182.0,669.0,1238.0,606.0,1004.0,396.0,1165.0,288.0,982.0,308.0,581.0,232.0,중구,광희동,서울특별시,중구,광희동,중구 광희동,중구 광희동,15.0,12.0,0.0,0.0,0.0,4.0,0.0,8.0,9123.0,0.0,1.0,2661.0,1.0,2.0,52.0,4099.0,94.0,668.0,188.0,112.0,323.0,447.0,149.0,4.0,41.0,47.0,62.0,172.0,9123.0,34882.0,3.82,12328.38,47137.84,9029.73,522.03,0.404,4.272,0,0.0,0.0,0.0,1.0,3.0,4.0,17.0,1.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,23.0,0.0,0.0,19.0,0.0,10.0,4.0,0.0,6.0,4.0,57.0,96.0,1.0,10.0,0.0,2.0,0.0,51.0,13.0,3.0,30.0,0.0,0.0,35.0,0.0,2.0,18.0,0.0,0.0,1.0,0.0,7.0,3.0,1.0,319.0,26.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,29.0,0.0,0.0,4.0,1.0,0.0,37.0,1.0,1.0,122.0,2.0,13.0,25.0,61.0,0.0,0.0,1.0,3.0,62.0,0.0,5.0,17.0,23.0,33.0,6.0,671.0,14.0,175.0,132.0,25.0,12.0,4.0,5024.0
11040550,1104055.0,13656.0,5841.0,6326.0,4133.0,2079.0,842.0,1606.0,267.0,1550.0,187.0,1111.0,177.0,984.0,235.0,성동구,사근동,서울특별시,성동구,사근동,성동구 사근동,성동구 사근동,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,0.0,0.0,57.0,0.0,2.0,25.0,213.0,70.0,437.0,50.0,6.0,80.0,96.0,25.0,3.0,53.0,14.0,63.0,79.0,1273.0,11318.0,8.89,1157.27,10289.09,12801.82,80.37,0.305,3.249,4,2.0,1.0,9.0,8.0,12.0,0.0,31.0,8.0,0.0,90.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,27.0,10.0,0.0,0.0,37.0,0.0,11.0,8.0,0.0,10.0,0.0,41.0,112.0,7.0,10.0,0.0,0.0,0.0,24.0,5.0,4.0,3.0,0.0,0.0,33.0,1.0,14.0,24.0,0.0,0.0,0.0,0.0,16.0,2.0,6.0,265.0,65.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,0.0,0.0,0.0,3.0,0.0,47.0,0.0,2.0,76.0,0.0,10.0,34.0,3.0,0.0,9.0,8.0,12.0,156.0,1.0,17.0,27.0,10.0,56.0,10.0,625.0,18.0,121.0,86.0,34.0,0.0,29.0,1060.0
11030510,1103051.0,15213.0,3193.0,2591.0,556.0,3004.0,797.0,3056.0,541.0,2836.0,438.0,1973.0,364.0,1753.0,497.0,용산구,후암동,서울특별시,용산구,후암동,용산구 후암동,용산구 후암동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,77.0,1.0,1.0,55.0,361.0,112.0,198.0,75.0,10.0,84.0,88.0,26.0,3.0,49.0,41.0,21.0,108.0,1310.0,4578.0,3.49,1523.26,5323.26,19548.84,27.23,0.421,3.94,0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,4.0,0.0,26.0,38.0,1.0,8.0,0.0,0.0,0.0,18.0,0.0,1.0,7.0,0.0,0.0,16.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,61.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,1.0,9.0,0.0,0.0,3.0,2.0,0.0,26.0,0.0,6.0,4.0,0.0,13.0,4.0,187.0,6.0,23.0,24.0,9.0,0.0,5.0,949.0
11030520,1103052.0,10663.0,2738.0,1831.0,679.0,2346.0,806.0,1890.0,354.0,1874.0,292.0,1454.0,270.0,1268.0,337.0,용산구,용산2가동,서울특별시,용산구,용산2가동,용산구 용산2가동,용산구 용산2가동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.0,36.0,0.0,1.0,15.0,183.0,74.0,225.0,27.0,2.0,42.0,58.0,12.0,1.0,22.0,16.0,14.0,61.0,789.0,2100.0,2.66,402.55,1071.43,5271.94,20.32,0.418,3.719,0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,60.0,78.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,33.0,0.0,0.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,51.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,2.0,12.0,0.0,0.0,0.0,2.0,3.0,22.0,0.0,2.0,2.0,0.0,6.0,6.0,266.0,5.0,9.0,21.0,12.0,0.0,5.0,606.0
11030530,1103053.0,7009.0,2901.0,1017.0,566.0,1128.0,550.0,1336.0,493.0,1559.0,469.0,1158.0,466.0,811.0,357.0,용산구,남영동,서울특별시,용산구,남영동,용산구 남영동,용산구 남영동,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0,1.0,0.0,100.0,1.0,3.0,50.0,445.0,76.0,524.0,97.0,75.0,109.0,133.0,92.0,4.0,55.0,81.0,57.0,152.0,2055.0,18037.0,8.78,1726.89,15157.14,6346.22,238.84,0.388,4.186,2,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,22.0,0.0,12.0,3.0,0.0,4.0,0.0,38.0,69.0,4.0,9.0,1.0,0.0,0.0,24.0,2.0,4.0,13.0,0.0,0.0,37.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,194.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,37.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,1.0,31.0,0.0,5.0,7.0,0.0,37.0,4.0,434.0,14.0,46.0,46.0,13.0,0.0,2.0,1610.0
11030570,1103057.0,12008.0,1767.0,1702.0,272.0,2333.0,416.0,2621.0,262.0,2341.0,220.0,1616.0,213.0,1395.0,384.0,용산구,원효로2동,서울특별시,용산구,원효로제2동,용산구 원효로2동,용산구 원효로제2동,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1540.0,2.0,0.0,52.0,0.0,3.0,41.0,574.0,339.0,102.0,64.0,5.0,90.0,61.0,42.0,1.0,45.0,21.0,17.0,81.0,1540.0,5985.0,3.89,2169.01,8429.58,19429.58,43.39,0.214,3.448,1,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,18.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,21.0,0.0,3.0,1.0,0.0,5.0,2.0,96.0,5.0,15.0,16.0,9.0,1.0,5.0,966.0
11030580,1103058.0,7733.0,1195.0,1301.0,269.0,1466.0,293.0,1641.0,165.0,1449.0,149.0,920.0,130.0,956.0,189.0,용산구,효창동,서울특별시,용산구,효창동,용산구 효창동,용산구 효창동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,34.0,0.0,1.0,38.0,195.0,68.0,51.0,54.0,2.0,54.0,45.0,24.0,1.0,44.0,34.0,21.0,33.0,699.0,2350.0,3.36,1588.64,5340.91,24745.45,21.58,0.2,2.661,2,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,7.0,0.0,8.0,0.0,48.0,3.0,11.0,10.0,5.0,0.0,5.0,504.0
11030650,1103065.0,6973.0,2348.0,1259.0,556.0,1532.0,636.0,1190.0,394.0,1207.0,230.0,914.0,217.0,871.0,315.0,용산구,이태원1동,서울특별시,용산구,이태원제1동,용산구 이태원1동,용산구 이태원제1동,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1843.0,0.0,0.0,47.0,0.0,0.0,19.0,630.0,41.0,589.0,49.0,26.0,115.0,99.0,30.0,5.0,25.0,20.0,22.0,126.0,1843.0,6863.0,3.72,3233.33,12040.35,13942.11,86.36,0.532,5.176,0,0.0,0.0,13.0,3.0,2.0,0.0,7.0,2.0,0.0,54.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,10.0,1.0,306.0,268.0,3.0,28.0,0.0,0.0,0.0,30.0,1.0,9.0,104.0,0.0,0.0,29.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,188.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,44.0,0.0,1.0,16.0,0.0,0.0,13.0,3.0,2.0,71.0,0.0,10.0,1.0,0.0,19.0,10.0,1021.0,12.0,44.0,72.0,16.0,1.0,18.0,1213.0
11040590,1104059.0,10962.0,1561.0,1527.0,123.0,2084.0,289.0,2289.0,237.0,2138.0,251.0,1603.0,261.0,1321.0,400.0,성동구,금호1가동,서울특별시,성동구,금호1가동,성동구 금호1가동,성동구 금호1가동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,65.0,1.0,0.0,37.0,271.0,116.0,81.0,27.0,4.0,55.0,45.0,14.0,2.0,77.0,36.0,36.0,75.0,942.0,2363.0,2.51,2047.83,5136.96,32906.52,15.61,0.324,3.661,0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,0.0,1.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,31.0,0.0,8.0,6.0,0.0,14.0,1.0,63.0,1.0,12.0,13.0,3.0,0.0,3.0,671.0
11040620,1104062.0,12588.0,2029.0,1699.0,188.0,2815.0,435.0,2426.0,334.0,2233.0,308.0,1875.0,339.0,1540.0,425.0,성동구,금호4가동,서울특별시,성동구,금호4가동,성동구 금호4가동,성동구 금호4가동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,0.0,0.0,48.0,2.0,1.0,31.0,276.0,71.0,124.0,39.0,7.0,66.0,84.0,21.0,2.0,66.0,41.0,39.0,98.0,1016.0,2259.0,2.22,1209.52,2689.29,16938.1,15.88,0.324,3.661,0,0.0,0.0,0.0,3.0,6.0,1.0,6.0,2.0,0.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,22.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,24.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,36.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,46.0,0.0,4.0,8.0,0.0,27.0,2.0,98.0,4.0,10.0,13.0,6.0,0.0,9.0,740.0
11040650,1104065.0,13886.0,2593.0,2497.0,526.0,2834.0,697.0,2883.0,441.0,2859.0,322.0,1642.0,254.0,1171.0,353.0,성동구,성수1가1동,서울특별시,성동구,성수1가제1동,성동구 성수1가1동,성동구 성수1가제1동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.0,2.0,0.0,523.0,1.0,1.0,320.0,574.0,134.0,239.0,218.0,48.0,205.0,325.0,54.0,1.0,95.0,31.0,63.0,121.0,2955.0,15919.0,5.39,1500.0,8080.71,8328.43,97.03,0.541,9.591,0,0.0,0.0,0.0,3.0,6.0,0.0,20.0,9.0,0.0,86.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,6.0,0.0,0.0,27.0,0.0,7.0,2.0,0.0,6.0,2.0,107.0,356.0,0.0,6.0,0.0,0.0,0.0,25.0,4.0,7.0,22.0,0.0,0.0,28.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,11.0,2.0,2.0,211.0,31.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,108.0,0.0,7.0,25.0,0.0,0.0,0.0,3.0,6.0,130.0,0.0,12.0,11.0,6.0,36.0,6.0,830.0,38.0,68.0,114.0,25.0,0.0,9.0,2381.0
11040670,1104067.0,16709.0,3737.0,2951.0,705.0,3046.0,694.0,3074.0,590.0,3817.0,742.0,2260.0,493.0,1561.0,513.0,성동구,성수2가1동,서울특별시,성동구,성수2가제1동,성동구 성수2가1동,성동구 성수2가제1동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.0,0.0,0.0,703.0,0.0,2.0,87.0,871.0,176.0,439.0,240.0,12.0,204.0,290.0,72.0,6.0,44.0,42.0,66.0,189.0,3443.0,19451.0,5.65,2942.74,16624.79,13432.48,123.77,1.078,8.672,0,0.0,0.0,0.0,2.0,9.0,0.0,21.0,4.0,0.0,81.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,22.0,0.0,0.0,0.0,30.0,0.0,12.0,5.0,0.0,14.0,2.0,71.0,377.0,1.0,7.0,0.0,0.0,0.0,34.0,5.0,11.0,18.0,0.0,0.0,55.0,0.0,8.0,28.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,386.0,52.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,1.0,115.0,0.0,6.0,41.0,0.0,0.0,0.0,2.0,9.0,121.0,1.0,15.0,22.0,0.0,47.0,14.0,1059.0,29.0,76.0,122.0,41.0,0.0,11.0,2572.0
11040690,1104069.0,10210.0,2709.0,1698.0,536.0,1971.0,512.0,1978.0,428.0,2291.0,547.0,1423.0,397.0,849.0,289.0,성동구,송정동,서울특별시,성동구,송정동,성동구 송정동,성동구 송정동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0,0.0,133.0,1.0,2.0,66.0,233.0,117.0,79.0,32.0,4.0,41.0,105.0,22.0,2.0,22.0,17.0,18.0,73.0,967.0,2993.0,3.1,1289.33,3990.67,13952.0,28.6,0.061,2.486,0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,21.0,1.0,5.0,5.0,0.0,4.0,2.0,78.0,5.0,8.0,13.0,5.0,0.0,4.0,734.0
11040700,1104070.0,14706.0,4451.0,2503.0,1062.0,2566.0,1043.0,2996.0,661.0,3109.0,689.0,2030.0,511.0,1502.0,485.0,성동구,용답동,서울특별시,성동구,용답동,성동구 용답동,성동구 용답동,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2480.0,1.0,0.0,221.0,2.0,11.0,209.0,824.0,189.0,232.0,60.0,90.0,127.0,113.0,75.0,2.0,38.0,47.0,40.0,199.0,2480.0,12372.0,4.99,1073.59,5355.84,5433.33,98.57,0.068,2.628,6,1.0,0.0,3.0,1.0,3.0,0.0,8.0,3.0,0.0,43.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,13.0,0.0,6.0,4.0,0.0,6.0,1.0,11.0,35.0,1.0,5.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,0.0,0.0,11.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,145.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,36.0,0.0,4.0,13.0,0.0,0.0,3.0,1.0,3.0,60.0,3.0,8.0,13.0,0.0,23.0,6.0,262.0,6.0,27.0,41.0,13.0,1.0,7.0,1656.0
11080650,1108065.0,22339.0,2825.0,3461.0,509.0,4209.0,369.0,4582.0,397.0,4040.0,406.0,3245.0,448.0,2802.0,696.0,성북구,정릉4동,서울특별시,성북구,정릉제4동,성북구 정릉4동,성북구 정릉제4동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,0.0,0.0,88.0,2.0,3.0,76.0,434.0,230.0,168.0,56.0,8.0,83.0,76.0,20.0,3.0,77.0,52.0,58.0,137.0,1571.0,5100.0,3.25,501.92,1629.39,7958.79,20.47,0.332,4.216,7,0.0,0.0,6.0,2.0,15.0,0.0,17.0,4.0,1.0,112.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,1.0,20.0,0.0,8.0,5.0,0.0,16.0,0.0,19.0,88.0,7.0,5.0,0.0,0.0,0.0,27.0,0.0,6.0,3.0,0.0,0.0,15.0,0.0,12.0,15.0,1.0,0.0,0.0,11.0,24.0,0.0,4.0,214.0,52.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,67.0,0.0,14.0,38.0,0.0,0.0,6.0,2.0,15.0,153.0,2.0,25.0,26.0,0.0,34.0,16.0,503.0,21.0,78.0,72.0,38.0,0.0,23.0,1137.0
11080660,1108066.0,27812.0,1992.0,3530.0,155.0,6451.0,230.0,7421.0,395.0,4819.0,286.0,3078.0,333.0,2513.0,593.0,성북구,길음1동,서울특별시,성북구,길음제1동,성북구 길음1동,성북구 길음제1동,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1683.0,1.0,0.0,47.0,1.0,0.0,46.0,530.0,178.0,167.0,83.0,11.0,97.0,83.0,31.0,3.0,175.0,70.0,43.0,117.0,1683.0,4321.0,2.57,2130.38,5469.62,44303.8,12.35,0.478,5.022,2,0.0,0.0,8.0,6.0,5.0,0.0,16.0,2.0,0.0,70.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,15.0,0.0,11.0,5.0,0.0,10.0,0.0,6.0,47.0,4.0,5.0,0.0,1.0,0.0,16.0,0.0,1.0,6.0,0.0,0.0,14.0,1.0,5.0,12.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,88.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,2.0,0.0,0.0,17.0,2.0,0.0,26.0,0.0,1.0,41.0,1.0,8.0,16.0,0.0,0.0,8.0,6.0,5.0,105.0,0.0,11.0,19.0,0.0,31.0,10.0,234.0,21.0,92.0,46.0,16.0,4.0,19.0,1153.0
11080810,1108081.0,14984.0,3250.0,2844.0,1061.0,2641.0,786.0,2783.0,417.0,2681.0,270.0,2044.0,273.0,1991.0,443.0,성북구,성북동,서울특별시,성북구,성북동,성북구 성북동,성북구 성북동,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1792.0,0.0,0.0,74.0,6.0,0.0,71.0,463.0,77.0,231.0,115.0,10.0,137.0,148.0,46.0,3.0,106.0,70.0,68.0,167.0,1792.0,6192.0,3.46,626.57,2165.03,5905.24,36.66,0.488,4.445,2,1.0,0.0,1.0,2.0,3.0,0.0,6.0,2.0,0.0,32.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,0.0,0.0,0.0,13.0,0.0,9.0,1.0,0.0,7.0,0.0,20.0,63.0,2.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,63.0,4.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,48.0,0.0,4.0,10.0,0.0,0.0,1.0,2.0,3.0,52.0,0.0,10.0,10.0,0.0,23.0,7.0,185.0,9.0,42.0,54.0,10.0,1.0,6.0,1329.0
11080820,1108082.0,22647.0,5543.0,4947.0,2001.0,4127.0,1251.0,4429.0,676.0,3869.0,485.0,2738.0,421.0,2537.0,709.0,성북구,삼선동,서울특별시,성북구,삼선동,성북구 삼선동,성북구 삼선동,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2524.0,0.0,0.0,140.0,0.0,2.0,95.0,681.0,155.0,451.0,92.0,24.0,143.0,166.0,58.0,7.0,140.0,88.0,94.0,188.0,2524.0,11818.0,4.68,2743.48,12845.65,25047.83,51.28,0.46,3.848,3,0.0,1.0,0.0,3.0,10.0,0.0,14.0,5.0,0.0,87.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,22.0,3.0,0.0,0.0,35.0,0.0,14.0,4.0,0.0,13.0,0.0,17.0,115.0,10.0,7.0,0.0,0.0,0.0,16.0,1.0,9.0,7.0,0.0,0.0,24.0,0.0,6.0,20.0,0.0,0.0,0.0,7.0,9.0,0.0,3.0,195.0,40.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,57.0,0.0,8.0,15.0,0.0,0.0,0.0,3.0,10.0,123.0,0.0,18.0,22.0,3.0,53.0,13.0,484.0,8.0,66.0,64.0,15.0,1.0,13.0,1843.0
